499,European Graphics Conference,EUROGRAPH,CORE2018,A,No,0801,,
534,Finite Differences-Finite Elements-Finite Volumes-Boundary Elements,F-and-B,CORE2018,C,No,0801,,
1038,International Conference on Fuzzy Systems and Knowledge Discovery,FSKD,CORE2018,C,No,0801,,
1028,International Conference on Field and Service Robotics,FSR,CORE2018,A,No,0801,0910,
1482,International Workshop on Genetic and Evolutionary Fuzzy Systems,GEFS,CORE2018,C,No,0801,,
562,GeoVisualization and Information Visualization,GeoViz,CORE2018,C,No,0801,,
651,IEEE International Conference on Granular Computing,GrC,CORE2018,C,No,0801,,
1490,"International Workshop on Human Aspects in Ambient Intelligence: Agent Technology, Human-Oriented Knowledge and Applications",HAI,CORE2018,C,No,0801,,
1491,International Workshop on Image Analysis and Information Fusion,IAIF,CORE2018,C,No,0801,,
627,IEEE International Conference on Adaptive and Intelligent Systems,ICAIS,CORE2018,C,No,0801,,
885,International Conference on Adaptive and Natural Computing Algorithms,ICANNGA,CORE2018,C,No,0801,,
900,International Conference on Advances in Pattern Recognition and Digital Techniques,ICAPRDT,CORE2018,C,No,0801,,
635,IEEE International Conference on Computational Cybernetics,ICCC,CORE2018,C,No,0801,,
944,International Conference on Computational Intelligence and Multimedia,ICCIMA,CORE2018,C,No,0801,,
963,International Conference on Computer Theory and Applications,ICCTA,CORE2018,C,No,0801,,
1040,International Conference on Genetic Algorithms,ICGA,CORE2018,B,No,0801,,
1096,International Conference on Intelligent Systems,ICIL,CORE2018,C,No,0801,,
666,IEEE International Conference on Neural Networks,ICNN,CORE2018,B,No,0801,,
844,"Intelligence Tools, Data Mining, Visualization",IDV,CORE2018,C,No,0801,,
742,IEEE Symposium on Computational Intelligence in Scheduling,IEEE CI-Sched,CORE2018,C,No,0801,,
765,IEEE Workshop on Computational Intelligence in Aerospace Applications,IEEE CIAA,CORE2018,C,No,0801,,
766,"IEEE Workshop on Computational Intelligence in Biometrics: Theory, Algorithms, and Applications",IEEE CIB,CORE2018,C,No,0801,,
734,IEEE Symposium on Computational intelligence for Image Processing,IEEE CIIP,CORE2018,C,No,0801,,
768,IEEE Workshop on Computational Intelligence in Virtual Environments,IEEE CIVE,CORE2018,C,No,0801,,
764,IEEE Workshop on Computational Intelligence for Visual Intelligence,IEEE CIVI,CORE2018,C,No,0801,,
767,IEEE Workshop on Computational Intelligence in Vehicles and Vehicular Systems,IEEE CIWS,CORE2018,C,No,0801,,
